20,40,60,zip,total,0,80
6760,8603,6264,2919,29159,5687,1845
10235,10197,6744,2920,37153,7338,2639
3062,3886,2324,2921,12885,3098,515
1843,3927,2208,3031,11412,3081,353
1061,2025,914,3032,5293,1204,89
855,1922,820,3033,5190,1517,76
695,1466,948,3034,3974,748,117
1030,1666,903,3036,4935,1265,71
912,1541,681,3037,4380,1056,190
8577,10946,5180,3038,33617,8132,782
1817,1830,1467,3042,6835,1562,159
278,599,345,3043,1593,314,57
748,1721,937,3044,4498,959,133
2896,4598,2292,3045,13955,3514,655
535,1005,471,3046,2788,743,34
356,584,372,3047,1748,347,89
652,1149,728,3048,3357,665,163
932,3138,1561,3049,7779,1850,298
6086,7609,4398,3051,24856,6071,692
1797,2647,1646,3052,8426,2251,85
5719,8026,4440,3053,24854,6168,501
5864,8319,4680,3054,25566,6168,535
3354,4705,2586,3055,15117,3956,516
425,1038,367,3057,2554,642,82
9765,7382,4085,3060,29861,7466,1163
6803,8257,5561,3062,27343,5430,1292
4629,4689,2906,3063,16326,3603,499
3986,3999,2371,3064,14112,3268,488
1185,1876,785,3070,5464,1478,140
1287,1404,988,3071,5236,1490,67
2524,4692,2194,3076,13323,3418,495
2401,3307,1824,3077,10415,2678,205
6753,8981,5381,3079,29039,6522,1402
289,579,467,3082,1734,361,38
232,474,384,3084,1408,279,39
891,1249,784,3086,3760,697,139
2438,4898,2549,3087,14344,3942,517
1030,839,433,3101,2542,163,77
10707,7733,4824,3102,31841,7298,1279
12215,9589,5074,3103,37087,9051,1158
10393,8276,5442,3104,32223,6483,1629
3534,4336,2380,3106,13987,3294,443
2965,3150,1734,3109,10852,2605,398
3815,7064,4056,3110,22019,6057,1027
20,52,63,3215,191,49,7
558,696,539,3216,2517,654,70
661,522,412,3217,2242,544,103
223,237,205,3218,821,146,10
1539,2527,1382,3220,7354,1644,262
374,612,623,3221,2284,581,94
1420,1562,1326,3222,5822,1172,342
422,1119,1110,3223,3365,536,178
388,801,562,3224,2248,412,85
864,1203,667,3225,3709,838,137
217,305,253,3226,1000,132,93
156,238,377,3227,1025,189,65
1013,1670,1369,3229,5614,1296,266
279,494,222,3230,1369,333,41
67,69,31,3231,266,65,34
0,23,47,3233,93,14,9
1026,1482,959,3234,4652,975,210
2095,2588,1519,3235,8607,1918,487
518,632,495,3237,2082,410,27
28,29,38,3238,127,32,0
224,360,306,3240,1177,238,49
143,183,308,3241,804,134,36
1403,1184,709,3242,4893,1442,155
187,289,307,3243,946,141,22
1609,2506,1580,3244,8039,2180,164
369,700,477,3245,2147,514,87
3789,4821,3569,3246,16237,3063,995
1221,1859,2114,3249,7111,1546,371
304,443,239,3251,1283,216,81
1140,1729,1497,3253,6273,1501,406
587,1221,1370,3254,4101,761,162
253,702,552,3255,1899,290,102
397,722,532,3256,2303,567,85
997,805,1098,3257,4711,1213,598
556,768,628,3258,2623,641,30
35,103,128,3259,298,15,17
95,270,204,3260,714,130,15
928,1458,871,3261,4312,978,77
191,315,216,3262,926,138,66
939,1190,637,3263,4058,1156,136
2371,1304,1114,3264,7152,2083,280
488,752,573,3266,2319,403,103
240,363,294,3268,1130,202,31
501,981,785,3269,2973,619,87
90,58,138,3273,354,64,4
2692,3635,2192,3275,11452,2610,323
1925,2417,1657,3276,8291,1861,431
558,913,703,3278,2882,652,56
185,192,163,3279,704,140,24
125,555,349,3280,1265,210,26
2124,3335,1031,3281,8921,2308,123
180,223,243,3282,822,142,34
148,240,248,3284,767,111,20
436,561,590,3285,2024,331,106
203,487,370,3287,1389,235,94
944,1817,879,3290,4911,1186,85
0,0,21,3291,21,0,0
90,47,10,3293,290,133,10
9395,9133,5208,3301,32402,6771,1895
4343,4506,2878,3303,16144,3657,760
1276,2499,1495,3304,7718,2067,381
1289,1780,1292,3307,5403,912,130
7400,6153,4386,3431,25537,6278,1320
558,862,509,3440,2673,650,94
51,63,41,3441,195,27,13
390,373,258,3442,1411,343,47
256,30,246,3443,730,198,0
243,501,378,3444,1479,311,46
123,215,175,3445,733,199,21
1432,1605,1179,3446,5892,1322,354
511,677,658,3447,2307,395,66
137,237,183,3448,714,129,28
265,511,601,3449,1861,409,75
138,257,393,3450,913,98,27
817,1267,915,3451,3978,832,147
971,1684,1160,3452,5314,1163,336
467,630,529,3455,2149,421,102
113,267,149,3456,708,158,21
131,204,183,3457,675,139,18
1168,1940,1869,3458,6790,1213,600
1630,1259,941,3461,6005,1988,187
249,480,283,3462,1498,435,51
256,318,291,3464,1093,202,26
538,637,447,3465,2182,493,67
186,401,394,3466,1361,232,148
324,571,462,3467,1779,312,110
1217,1392,1142,3470,5203,1249,203
1521,1568,1445,3561,5916,1121,261
2901,2862,1883,3570,10273,1898,729
506,794,676,3574,2545,492,77
35,4,28,3575,90,17,6
499,996,823,3576,3003,529,156
46,99,149,3579,355,41,20
218,370,590,3580,1398,144,76
491,973,894,3581,3041,480,203
594,690,568,3582,2503,533,118
149,339,338,3583,1001,164,11
854,939,838,3584,3726,876,219
637,760,687,3585,2683,519,80
44,189,214,3586,611,94,70
317,559,401,3588,1578,264,37
102,273,241,3590,870,207,47
145,363,432,3592,1122,147,35
56,114,173,3593,416,55,18
112,156,262,3595,656,121,5
61,66,139,3597,366,19,81
594,1023,817,3598,3195,603,158
77,128,148,3601,442,80,9
571,797,643,3602,2749,663,75
1234,1366,1280,3603,5301,1123,298
43,154,23,3604,388,142,26
136,325,231,3605,864,140,32
86,151,145,3607,468,48,38
627,851,606,3608,2623,400,139
185,213,150,3609,798,173,77
136,137,260,3740,689,125,31
909,1295,857,3741,3968,774,133
3443,3890,2717,3743,13739,3024,665
210,419,454,3745,1496,345,68
32,55,113,3746,281,78,3
1109,1616,1178,3748,4718,684,131
194,255,119,3750,770,202,0
117,166,98,3751,504,68,55
156,207,142,3752,732,186,41
465,996,665,3753,2952,655,171
121,0,0,3754,158,37,0
3969,1775,1175,3755,10891,3354,618
82,198,142,3765,564,116,26
2816,2218,1659,3766,9275,1941,641
294,460,476,3768,1696,408,58
72,168,73,3770,500,187,0
167,241,211,3771,939,259,61
1556,2378,1709,3773,7611,1649,319
453,683,414,3774,2061,357,154
295,555,296,3777,1581,373,62
166,287,224,3779,866,157,32
199,180,72,3780,603,136,16
345,579,563,3781,1939,400,52
656,846,753,3782,3038,625,158
1164,939,996,3784,4100,798,203
482,585,530,3785,2125,381,147
6980,6197,4156,3801,22463,3881,1249
651,1049,771,3809,3470,901,98
185,491,681,3810,1882,413,112
960,2197,1737,3811,6751,1574,283
10,256,209,3812,553,76,2
603,740,690,3813,2629,473,123
356,862,529,3814,2344,488,109
256,337,424,3816,1336,278,41
66,335,81,3817,703,135,86
917,1128,770,3818,4046,1091,140
923,1576,623,3819,4479,1255,102
10307,7910,4937,3820,30938,6391,1393
399,591,234,3823,1869,593,52
6627,1662,1558,3824,16148,5983,318
1973,3218,1413,3825,9006,2202,200
517,733,480,3826,2283,485,68
607,1087,688,3827,3227,748,97
570,610,412,3830,2205,551,62
52,101,136,3832,345,37,19
4258,6796,4315,3833,21679,4922,1388
1647,2078,1205,3835,6834,1697,207
140,394,414,3836,1314,234,132
319,591,366,3837,1658,335,47
91,338,380,3838,1033,184,40
981,1107,583,3839,3863,1152,40
812,1200,810,3840,4011,1005,184
1430,1922,1369,3841,6373,1451,201
2809,4879,4267,3842,15243,2595,693
361,839,540,3844,2332,524,68
387,393,176,3845,1226,243,27
160,202,454,3846,957,117,24
97,132,81,3847,357,0,47
1482,2021,1210,3848,6123,1285,125
226,497,238,3849,1371,390,20
0,95,159,3850,335,20,61
791,1307,852,3851,3942,870,122
128,222,86,3852,660,191,33
76,67,244,3853,514,56,71
37,277,368,3854,917,144,91
459,920,596,3855,2663,630,58
190,642,213,3856,1559,470,44
3315,2330,1428,3857,9003,1596,334
1234,1577,877,3858,4824,1055,81
772,1207,1164,3860,4299,1001,155
864,1626,826,3861,4375,1059,0
820,1420,1178,3862,4428,892,118
328,401,636,3864,1651,181,105
2155,2136,1448,3865,7642,1695,208
5633,6234,3913,3867,21214,4360,1074
1429,1359,1180,3868,5135,1019,148
536,788,516,3869,2471,550,81
919,1846,1180,3870,5340,923,472
0,0,61,3871,61,0,0
448,1257,889,3872,3391,567,230
1401,2232,846,3873,6179,1581,119
1436,3011,2716,3874,8893,1379,351
154,471,335,3875,1183,133,90
3536,3202,1875,3878,11855,2822,420
288,413,354,3882,1435,309,71
22,29,25,3883,98,14,8
741,1386,673,3884,3892,970,122
1270,2420,1536,3885,7227,1848,153
280,786,556,3886,2045,365,58
437,727,368,3887,1974,421,21
9,112,118,3890,274,4,31
886,1609,2063,3894,6203,816,829
1776,2348,1505,3901,7538,1778,131
465,720,636,3902,2428,525,82
1072,2075,1478,3903,6380,1442,313
2191,2018,1553,3904,7939,1677,500
206,457,769,3905,1710,75,203
1016,1432,964,3906,4704,1055,237
168,347,520,3907,1217,105,77
1640,2408,1122,3908,7363,1931,262
1913,3168,2378,3909,9838,1946,433
32,194,71,3910,498,161,40
0,16,43,3911,72,0,13
597,702,656,4001,2550,486,109
1450,2267,1589,4002,7456,1578,572
43,101,180,4003,359,29,6
6939,5908,3810,4005,23211,5397,1157
75,30,48,4006,163,0,10
478,936,593,4008,2862,730,125
1292,1390,1080,4009,5282,1285,235
221,458,335,4010,1428,380,34
5001,5536,4070,4011,20523,4418,1498
881,1081,629,4015,3767,912,264
54,95,214,4017,454,50,41
0,14,0,4019,14,0,0
217,375,321,4020,1289,302,74
1235,1983,985,4021,6345,1953,189
232,324,244,4022,1089,254,35
152,234,89,4024,624,124,25
1436,1783,1135,4027,6168,1538,276
361,436,439,4029,1552,261,55
598,1037,550,4030,2897,711,1
1645,2633,1825,4032,8296,1801,392
573,1114,867,4037,3806,1023,229
4290,4581,3088,4038,17147,4622,566
1777,2241,1816,4039,7537,1581,122
515,1025,851,4040,3118,560,167
387,500,384,4041,1719,363,85
762,1724,1127,4042,4473,786,74
1593,3491,3253,4043,11223,2145,741
1471,2286,1999,4046,7734,1606,372
445,508,478,4047,1858,377,50
714,780,607,4048,2981,823,57
688,1217,720,4049,3712,998,89
36,57,87,4050,257,61,16
132,313,327,4051,1069,265,32
923,1136,829,4055,3943,880,175
83,56,107,4056,342,93,3
25,0,19,4057,64,20,0
697,1181,422,4061,2952,639,13
4787,5296,3168,4062,17976,4245,480
46,136,223,4063,491,4,82
1581,2982,2134,4064,8254,1020,537
131,152,278,4066,634,22,51
329,488,395,4068,1612,320,80
316,510,460,4069,1689,362,41
843,1796,1371,4071,5106,937,159
4548,5645,3456,4072,19127,4465,1013
4075,4692,2935,4073,16478,4076,700
3612,6078,3965,4074,19469,4721,1093
497,861,612,4076,2690,611,109
592,985,1411,4079,3864,597,279
1118,1152,914,4083,4398,1061,153
1822,2454,1472,4084,7591,1712,131
534,901,303,4085,2500,762,0
2325,2357,1994,4086,8737,1635,426
424,449,204,4087,1898,807,14
256,433,407,4088,1428,244,88
1790,2779,3224,4090,10048,1652,603
168,232,232,4091,834,159,43
4929,5350,3273,4092,18156,3772,832
1973,2778,1233,4093,8158,1904,270
156,506,331,4095,1216,176,47
1277,2622,2082,4096,8494,1982,531
729,1291,579,4097,3735,1003,133
7936,3703,2739,4101,17156,2442,336
6647,4602,2602,4102,17797,3516,430
9877,8458,4507,4103,30807,6232,1733
1556,4008,2388,4105,11629,3036,641
6672,7596,4646,4106,25738,5865,959
1295,2734,2434,4107,9079,2100,516
104,293,294,4108,858,116,51
13,37,24,4109,83,9,0
160,392,394,4110,1350,256,148
6000,6099,4051,4210,22941,5734,1057
37,113,146,4216,365,43,26
437,816,917,4217,2950,603,177
296,568,367,4219,1625,345,49
718,880,624,4220,2998,679,97
210,279,205,4221,916,189,33
739,1354,754,4222,3910,1002,61
483,914,507,4224,2657,641,112
23,58,62,4226,191,35,13
17,13,6,4227,36,0,0
0,55,0,4228,83,28,0
51,117,63,4231,334,85,18
0,40,20,4234,60,0,0
1060,1281,696,4236,4354,1184,133
24,72,53,4237,179,19,11
445,559,206,4238,1852,600,42
1112,1521,781,4239,4684,1172,98
9782,9545,6611,4240,36211,8281,1992
912,1186,776,4250,4189,1154,161
1114,1317,739,4252,4683,1382,131
520,555,415,4253,2073,457,126
746,761,563,4254,3051,806,175
101,244,183,4255,681,132,21
655,712,599,4256,2954,804,184
537,830,664,4257,2620,342,247
451,897,479,4258,2589,705,57
560,1043,713,4259,3080,676,88
1248,2111,824,4260,5679,1356,140
73,91,127,4261,391,88,12
415,642,486,4263,2300,725,32
225,384,254,4265,1117,254,0
0,6,20,4267,29,0,3
1193,1116,952,4268,4968,1420,287
1707,1903,1371,4270,6677,1385,311
0,0,0,4271,0,0,0
1220,1824,1189,4274,5558,1227,98
30,144,103,4275,341,48,16
1227,1994,1378,4276,5730,717,414
1361,1955,1333,4280,6674,1724,301
985,1451,1300,4281,5148,1197,215
1443,1971,970,4282,5747,1243,120
134,311,289,4284,1003,212,57
67,127,143,4285,398,36,25
19,70,0,4286,112,23,0
541,1220,647,4287,3173,695,70
492,545,431,4289,2116,539,109
275,492,272,4290,1360,235,86
247,283,220,4292,1069,285,34
550,1091,1164,4294,4043,988,250
5714,7383,5824,4330,25626,5617,1088
353,549,421,4342,1788,412,53
0,42,25,4343,67,0,0
550,923,647,4344,2828,562,146
2742,3272,2115,4345,11341,2769,443
579,526,364,4346,2011,424,118
600,503,527,4347,2453,543,280
628,803,659,4348,2935,759,86
193,375,271,4349,1044,184,21
876,1057,796,4350,3611,776,106
549,830,550,4351,2552,499,124
300,497,371,4352,1590,376,46
463,706,581,4353,2369,555,64
225,502,356,4354,1483,340,60
566,859,600,4355,2556,459,72
668,1137,707,4357,3358,747,99
913,1247,894,4358,4185,1047,84
57,186,77,4359,457,137,0
96,113,153,4360,442,54,26
581,840,465,4363,2561,587,88
1211,1787,1356,4364,5913,1190,369
13293,11985,7659,4401,44578,9711,1930
90,234,194,4406,650,110,22
13,58,56,4408,172,38,7
226,383,201,4410,1103,238,55
339,513,315,4411,1478,264,47
2413,2624,1567,4412,9167,2100,463
25,77,79,4413,226,15,30
180,336,397,4414,1209,163,133
63,61,63,4415,264,74,3
1188,1441,1309,4416,5451,1212,301
23,75,102,4417,233,15,18
384,486,368,4418,1544,283,23
807,823,479,4419,2792,618,65
469,119,181,4421,1276,428,79
286,561,221,4422,1471,367,36
129,171,262,4424,751,122,67
815,1285,1315,4426,4574,920,239
565,798,565,4427,2833,767,138
497,1004,594,4428,2868,674,99
921,1573,1014,4429,4611,1029,74
313,558,427,4430,1804,342,164
0,5,14,4431,19,0,0
199,408,239,4434,1142,245,51
202,309,250,4435,1061,244,56
245,291,216,4438,983,193,38
359,404,723,4441,1901,287,128
0,0,11,4442,11,0,0
452,696,623,4443,2347,466,110
1839,2973,1734,4444,8890,1948,396
308,372,331,4448,1454,351,92
381,523,322,4449,1640,373,41
310,307,192,4450,1149,317,23
26,84,59,4451,195,9,17
119,215,178,4453,699,151,36
0,0,20,4454,20,0,0
168,265,199,4455,946,219,95
717,812,576,4456,2941,723,113
1572,1585,1344,4457,5845,1155,189
154,250,215,4459,894,195,80
209,371,308,4460,1168,224,56
864,834,465,4461,3002,694,145
854,1599,1308,4462,4768,584,423
604,845,635,4463,3002,784,134
97,168,187,4464,583,101,30
2838,2384,1748,4468,9231,1885,376
802,8,0,4469,2590,1780,0
60,200,218,4471,628,135,15
381,797,536,4472,2133,331,88
3410,1358,1327,4473,8324,1727,502
543,1411,723,4474,3676,802,197
91,174,137,4475,535,97,36
158,410,384,4476,1214,154,108
20,62,178,4478,298,5,33
217,479,383,4479,1345,211,55
72,154,126,4481,490,111,27
44,46,73,4485,202,33,6
136,312,224,4487,936,213,51
286,452,326,4488,1459,354,41
65,123,72,4489,325,65,0
42,100,87,4490,262,21,12
8,41,63,4491,141,25,4
27,33,53,4492,168,51,4
385,628,472,4493,1899,336,78
120,181,116,4495,561,117,27
820,1499,665,4496,3871,806,81
18,135,109,4497,319,55,2
2527,3083,2284,4530,10794,2435,465
100,267,189,4535,776,204,16
197,595,867,4537,1993,280,54
256,498,722,4538,1921,215,230
175,303,396,4539,1104,180,50
0,16,27,4541,43,0,0
414,451,504,4543,2016,374,273
45,59,393,4544,541,0,44
168,315,270,4547,1035,223,59
102,219,394,4548,922,142,65
97,271,255,4551,820,171,26
376,404,407,4553,1653,344,122
113,209,348,4554,845,119,56
325,508,423,4555,1714,388,70
185,287,373,4556,1082,177,60
19,44,78,4558,158,0,17
300,659,750,4562,2198,351,138
321,380,378,4563,1475,361,35
80,215,161,4564,582,78,48
40,118,182,4568,439,39,60
0,0,0,4570,0,0,0
217,57,116,4571,569,140,39
1134,1431,1195,4572,4996,946,290
97,171,157,4573,561,99,37
270,504,360,4574,1506,342,30
5,0,48,4575,65,0,12
87,106,249,4576,602,75,85
970,1176,1224,4578,4397,840,187
529,1158,592,4579,3069,704,86
3242,3874,3352,4605,13821,2727,626
174,387,302,4606,1078,173,42
172,324,314,4607,1116,282,24
1361,1520,1136,4609,5356,1031,308
82,113,96,4611,405,92,22
70,113,225,4612,476,36,32
8,53,39,4613,123,17,6
525,806,636,4614,2589,473,149
136,230,242,4616,857,169,80
101,219,282,4617,798,136,60
676,750,753,4619,3018,674,165
246,378,374,4622,1185,149,38
219,244,179,4623,932,254,36
27,10,90,4624,196,36,33
5,9,36,4625,72,3,19
100,153,132,4626,534,135,14
257,360,521,4627,1726,385,203
169,217,112,4628,696,176,22
0,37,35,4629,72,0,0
334,410,278,4630,1488,430,36
241,394,446,4631,1399,222,96
435,558,477,4634,1830,293,67
12,3,1,4635,45,29,0
14,28,76,4637,151,18,15
509,545,568,4640,2121,408,91
5,31,37,4642,83,7,3
187,279,307,4643,1016,210,33
0,0,0,4644,0,0,0
10,3,5,4645,27,5,4
12,24,23,4646,71,11,1
173,182,135,4648,696,188,18
243,350,373,4649,1321,241,114
34,52,143,4650,257,19,9
276,457,611,4652,1748,266,138
118,128,133,4653,493,68,46
666,879,706,4654,3239,794,194
297,287,279,4655,1092,170,59
41,80,134,4657,297,29,13
291,321,395,4658,1510,360,143
178,366,363,4660,1109,144,58
31,178,121,4662,488,138,20
204,364,260,4664,1064,216,20
155,358,390,4666,1194,244,47
349,352,292,4667,1398,368,37
361,461,272,4668,1604,469,41
37,18,98,4669,183,14,16
82,194,159,4671,527,51,41
6,60,58,4673,183,53,6
85,137,106,4674,430,96,6
80,95,44,4675,242,23,0
184,307,292,4676,997,178,36
54,76,107,4677,372,107,28
338,507,385,4679,1684,275,179
215,362,330,4680,1228,268,53
265,243,352,4681,1138,213,65
33,6,16,4683,86,0,31
295,486,470,4684,1605,299,55
114,127,123,4685,488,118,6
15,18,39,4686,89,11,6
81,92,80,4691,338,68,17
90,111,146,4693,456,95,14
464,645,593,4694,2203,439,62
2238,2759,2066,4730,9777,2116,598
285,558,414,4732,1760,390,113
27,90,78,4733,232,22,15
179,177,181,4734,738,167,34
87,167,153,4735,578,153,18
1904,2798,2131,4736,9290,1900,557
136,186,370,4739,875,138,45
300,287,259,4740,1177,277,54
0,0,3,4741,3,0,0
716,989,813,4742,3367,686,163
1102,1326,1020,4743,4665,949,268
164,303,244,4745,926,186,29
62,143,153,4746,473,64,51
231,335,431,4747,1391,293,101
520,529,370,4750,2260,721,120
518,885,973,4756,3264,561,327
669,852,652,4757,2897,677,47
328,428,213,4758,1405,318,118
127,235,166,4760,679,113,38
96,148,138,4761,498,95,21
57,229,159,4762,607,139,23
143,200,158,4763,738,188,49
2,8,37,4764,56,3,6
140,362,387,4765,1151,136,126
102,123,86,4766,415,94,10
32,91,155,4768,346,53,15
2279,2334,1707,4769,9246,2209,717
91,234,280,4772,806,145,56
107,356,84,4773,610,63,0
64,166,191,4774,508,51,36
187,281,333,4776,1023,195,27
59,156,103,4777,427,101,8
35,69,173,4779,310,23,10
174,253,142,4780,843,248,26
98,166,132,4781,538,130,12
76,121,193,4783,467,61,16
390,677,662,4785,2193,327,137
428,596,484,4786,2038,460,70
79,278,215,4787,652,60,20
2008,1640,1977,4841,7204,1175,404
759,1313,1201,4843,4837,852,712
275,462,346,4847,1522,410,29
105,196,235,4848,759,149,74
694,1175,1173,4849,3828,693,93
19,21,21,4851,67,6,0
17,10,16,4852,52,6,3
116,141,154,4853,540,102,27
261,473,424,4854,1559,285,116
21,146,35,4855,229,9,18
412,984,988,4856,3356,841,131
263,418,378,4858,1431,320,52
153,211,239,4859,800,180,17
245,334,732,4860,1598,268,19
627,735,663,4861,2767,545,197
823,1187,743,4862,3873,920,200
207,323,265,4863,1168,253,120
1332,1609,743,4864,4706,846,176
6559,7154,5378,4901,26671,5997,1583
504,552,407,4910,1976,421,92
432,775,333,4911,2102,480,82
168,309,204,4912,952,234,37
1897,2221,2414,4915,8842,1885,425
572,835,583,4917,2801,743,68
77,115,97,4918,349,19,41
268,589,448,4920,1666,298,63
318,456,364,4921,1646,467,41
213,363,328,4922,1206,253,49
54,140,168,4923,467,55,50
608,649,377,4924,2354,663,57
23,33,37,4925,105,8,4
11,7,49,4926,81,14,0
729,1105,760,4927,3374,690,90
405,557,460,4928,1918,361,135
189,252,180,4929,901,243,37
741,1328,1113,4930,4129,777,170
271,381,352,4932,1272,227,41
5,0,19,4933,24,0,0
15,45,64,4936,191,60,7
1504,2043,1131,4937,6555,1710,167
2754,2107,1894,4938,9687,2120,812
249,330,309,4939,1237,315,34
0,0,0,4940,0,0,0
233,516,398,4941,1544,339,58
232,378,429,4942,1305,216,50
361,502,389,4943,1680,334,94
0,57,0,4944,57,0,0
190,292,271,4945,950,171,26
224,460,445,4947,1404,183,92
197,261,182,4949,878,197,41
1067,1376,1272,4950,4726,740,271
178,297,250,4951,968,225,18
457,595,411,4952,1943,393,87
649,970,717,4953,3236,749,151
432,402,355,4955,1567,338,40
228,213,211,4956,900,216,32
798,1404,1082,4957,4169,798,87
439,798,355,4958,2054,377,85
139,203,358,4961,848,115,33
